param.APEX_SCORE_BOOST,param.COOLDOWN_SEC,param.ENTRY_MIN_SCORE,param.MIN_OBS_BUYERS,param.MIN_OBS_UNIQUE,param.SAME_FUNDER_FATAL,param.SAME_FUNDER_LIMIT,trades,winrate,total_pnl_sol,max_drawdown,avg_hold_sec,pnl_by_origin
20,60,50,3,4,0.9,0.6,4,0.500000,0.02330886,0.539850,248.750,"{""pumpfun"":0.02330885640783973}"
20,60,50,3,4,0.9,0.65,4,0.500000,0.02330886,0.539850,248.750,"{""pumpfun"":0.02330885640783973}"
20,60,50,3,4,0.9,0.7,5,0.600000,0.04053218,0.539850,226.000,"{""pumpfun"":0.04053218117786596}"
20,60,50,3,4,0.9,0.75,6,0.500000,0.02415266,0.539850,252.500,"{""pumpfun"":0.024152660185706627}"
20,60,50,4,1,0.9,0.55,24,0.458333,0.01947603,0.839822,154.917,"{""pumpfun"":0.019476029210620503}"
20,60,50,4,1,0.9,0.6,26,0.423077,0.01473429,0.906732,153.577,"{""pumpfun"":0.014734285688998264}"
20,60,50,4,1,0.9,0.65,26,0.423077,0.02036624,0.829489,157.269,"{""pumpfun"":0.020366240230197428}"
20,60,50,4,1,0.9,0.7,28,0.428571,0.01912225,1.093564,154.000,"{""pumpfun"":0.019122252629001715}"
20,60,50,4,1,0.9,0.75,32,0.437500,0.01345938,0.939852,170.719,"{""pumpfun"":0.013459376038684592}"
20,60,50,4,2,0.9,0.55,24,0.458333,0.01947603,0.839822,154.917,"{""pumpfun"":0.019476029210620503}"
20,60,50,4,2,0.9,0.6,26,0.423077,0.01473429,0.906732,153.577,"{""pumpfun"":0.014734285688998264}"
20,60,50,4,2,0.9,0.65,26,0.423077,0.02036624,0.829489,157.269,"{""pumpfun"":0.020366240230197428}"
20,60,50,4,2,0.9,0.7,28,0.428571,0.01912225,1.093564,154.000,"{""pumpfun"":0.019122252629001715}"
20,60,50,4,2,0.9,0.75,32,0.437500,0.01345938,0.939852,170.719,"{""pumpfun"":0.013459376038684592}"
20,60,50,4,3,0.9,0.55,16,0.437500,0.01181831,0.922134,151.250,"{""pumpfun"":0.011818310562067478}"
20,60,50,4,3,0.9,0.6,17,0.470588,0.03595818,0.734032,142.824,"{""pumpfun"":0.03595817592880451}"
20,60,50,4,3,0.9,0.65,17,0.470588,0.03595818,0.734032,142.824,"{""pumpfun"":0.03595817592880451}"
20,60,50,4,3,0.9,0.7,20,0.450000,0.03897145,0.811546,139.500,"{""pumpfun"":0.03897144808572621}"
20,60,50,4,3,0.9,0.75,21,0.428571,0.02259193,0.811546,151.190,"{""pumpfun"":0.022591927093566878}"
20,60,50,4,4,0.9,0.55,4,0.500000,0.02330886,0.539850,248.750,"{""pumpfun"":0.02330885640783973}"
20,60,50,4,4,0.9,0.6,4,0.500000,0.02330886,0.539850,248.750,"{""pumpfun"":0.02330885640783973}"
20,60,50,4,4,0.9,0.65,4,0.500000,0.02330886,0.539850,248.750,"{""pumpfun"":0.02330885640783973}"
20,60,50,4,4,0.9,0.7,5,0.600000,0.04053218,0.539850,226.000,"{""pumpfun"":0.04053218117786596}"
20,60,50,4,4,0.9,0.75,6,0.500000,0.02415266,0.539850,252.500,"{""pumpfun"":0.024152660185706627}"
20,60,50,5,1,0.9,0.55,13,0.384615,-0.02553080,2.010722,158.077,"{""pumpfun"":-0.025530801245367895}"
20,60,50,5,1,0.9,0.6,19,0.421053,0.00830018,1.649321,154.526,"{""pumpfun"":0.008300176289060424}"
20,60,50,5,1,0.9,0.65,19,0.421053,0.01393213,1.405898,159.579,"{""pumpfun"":0.013932130830259595}"
20,60,50,5,1,0.9,0.7,22,0.409091,0.00621885,1.980466,154.273,"{""pumpfun"":0.006218848747872343}"
20,60,50,5,1,0.9,0.75,25,0.440000,-0.00515848,1.980466,176.320,"{""pumpfun"":-0.005158484193676522}"
20,60,50,5,2,0.9,0.55,13,0.384615,-0.02553080,2.010722,158.077,"{""pumpfun"":-0.025530801245367895}"
20,60,50,5,2,0.9,0.6,19,0.421053,0.00830018,1.649321,154.526,"{""pumpfun"":0.008300176289060424}"
20,60,50,5,2,0.9,0.65,19,0.421053,0.01393213,1.405898,159.579,"{""pumpfun"":0.013932130830259595}"
20,60,50,5,2,0.9,0.7,22,0.409091,0.00621885,1.980466,154.273,"{""pumpfun"":0.006218848747872343}"
20,60,50,5,2,0.9,0.75,25,0.440000,-0.00515848,1.980466,176.320,"{""pumpfun"":-0.005158484193676522}"
20,60,50,5,3,0.9,0.55,12,0.416667,-0.00593515,1.420573,156.833,"{""pumpfun"":-0.0059351548690873175}"
20,60,50,5,3,0.9,0.6,13,0.461538,0.01820471,0.920136,145.385,"{""pumpfun"":0.018204710497649722}"
20,60,50,5,3,0.9,0.65,13,0.461538,0.01820471,0.920136,145.385,"{""pumpfun"":0.018204710497649722}"
20,60,50,5,3,0.9,0.7,17,0.411765,0.01474869,1.216267,140.647,"{""pumpfun"":0.014748688173379888}"
20,60,50,5,3,0.9,0.75,18,0.388889,-0.00163083,1.216267,154.222,"{""pumpfun"":-0.001630832818779444}"
20,60,50,5,4,0.9,0.55,4,0.500000,0.02330886,0.539850,248.750,"{""pumpfun"":0.02330885640783973}"
20,60,50,5,4,0.9,0.6,4,0.500000,0.02330886,0.539850,248.750,"{""pumpfun"":0.02330885640783973}"
20,60,50,5,4,0.9,0.65,4,0.500000,0.02330886,0.539850,248.750,"{""pumpfun"":0.02330885640783973}"
20,60,50,5,4,0.9,0.7,5,0.600000,0.04053218,0.539850,226.000,"{""pumpfun"":0.04053218117786596}"
20,60,50,5,4,0.9,0.75,6,0.500000,0.02415266,0.539850,252.500,"{""pumpfun"":0.024152660185706627}"
20,60,55,2,1,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,1,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,1,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,1,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,1,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,2,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,2,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,2,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,2,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,2,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,3,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,3,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,3,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,3,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,3,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,4,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,4,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,4,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,4,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,2,4,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,1,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,1,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,1,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,1,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,1,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,2,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,2,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,2,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,2,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,2,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,3,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,3,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,3,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,3,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,3,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,4,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,4,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,4,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,4,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,3,4,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,1,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,1,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,1,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,1,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,1,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,2,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,2,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,2,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,2,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,2,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,3,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,3,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,3,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,3,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,3,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,4,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,4,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,4,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,4,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,4,4,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,1,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,1,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,1,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,1,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,1,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,2,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,2,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,2,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,2,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,2,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,3,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,3,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,3,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,3,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,3,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,4,0.9,0.55,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,4,0.9,0.6,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,4,0.9,0.65,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,4,0.9,0.7,0,0.000000,0.00000000,0.000000,0.000,{}
20,60,55,5,4,0.9,0.75,0,0.000000,0.00000000,0.000000,0.000,{}
